,sid,tangram nr,item,x,y,rot,grid_val,step
1142,102912,1,SQUARE,7.0,-69.0,0.0,3.0,26.0
1143,102912,1,BIG-T,-101.0,39.0,0.0,17.0,27.0
1145,102912,1,SMALL-T,-65.0,5.0,45.0,12.0,28.0
1146,102912,1,PARALL,63.0,75.0,90.0,19.0,29.0
1147,102912,1,SMALL-T,-138.0,-69.0,225.0,1.0,30.0
1149,102912,1,MIDDLE-T,-103.0,-33.0,180.0,7.0,31.0
1151,102912,1,PARALL,44.0,-69.0,45.0,4.0,32.0
1152,102912,1,MIDDLE-T,-26.0,-33.0,180.0,8.0,33.0
1153,102912,1,SMALL-T,-61.0,-68.0,225.0,7.0,34.0
1154,102912,1,SQUARE,-137.0,-69.0,0.0,1.0,35.0
1155,102912,1,SMALL-T,-65.0,-70.0,225.0,2.0,36.0
1158,102912,1,MIDDLE-T,61.0,126.0,180.0,24.0,37.0
1161,102912,1,BIG-T,-101.0,-36.0,135.0,7.0,38.0
1162,102912,1,BIG-T,-100.0,-32.0,315.0,7.0,39.0
1163,102912,1,SMALL-T,6.0,-69.0,315.0,3.0,40.0
1166,102912,1,MIDDLE-T,-171.0,-35.0,180.0,6.0,41.0
1167,102912,1,BIG-T,-99.0,40.0,0.0,17.0,42.0
1168,102912,1,SQUARE,-137.0,2.0,0.0,11.0,43.0
1169,102912,1,SMALL-T,-66.0,4.0,315.0,12.0,44.0
1170,102912,2,BIG-T,-100.0,43.0,0.0,13.0,1.0
1171,102912,2,PARALL,-201.0,76.0,45.0,11.0,2.0
1172,102912,2,BIG-T,-131.0,-62.0,0.0,2.0,3.0
1173,102912,2,SQUARE,-168.0,147.0,0.0,22.0,4.0
1174,102912,2,MIDDLE-T,-189.0,-11.0,315.0,6.0,5.0
1175,102912,2,BIG-T,-137.0,-61.0,0.0,2.0,6.0
1179,102912,2,SMALL-T,-168.0,148.0,315.0,22.0,7.0
1180,102912,2,SMALL-T,-169.0,144.0,135.0,22.0,8.0
1182,102912,2,BIG-T,-98.0,-2.0,135.0,8.0,9.0
1185,102912,2,BIG-T,-101.0,41.0,0.0,13.0,10.0
1186,102912,2,BIG-T,-137.0,40.0,180.0,12.0,11.0
1189,102912,2,PARALL,-204.0,74.0,45.0,11.0,12.0
1191,102912,2,MIDDLE-T,-52.0,89.0,225.0,19.0,13.0
1192,102912,2,SQUARE,-167.0,147.0,0.0,22.0,14.0
1193,102912,2,BIG-T,-101.0,40.0,270.0,13.0,15.0
1199,102912,2,BIG-T,-141.0,-63.0,0.0,2.0,16.0
1200,102912,2,BIG-T,-174.0,39.0,0.0,12.0,17.0
1201,102912,2,BIG-T,-110.0,2.0,135.0,8.0,18.0
1203,102912,2,SMALL-T,-224.0,40.0,0.0,11.0,19.0
1205,102912,2,PARALL,-37.0,184.0,0.0,24.0,20.0
1206,102912,2,SMALL-T,-101.0,90.0,0.0,18.0,21.0
1207,102912,2,PARALL,-76.0,65.0,90.0,13.0,22.0
1211,102912,2,SQUARE,-166.0,147.0,0.0,22.0,23.0
1212,102912,2,SMALL-T,-51.0,159.0,0.0,24.0,24.0
1213,102912,2,PARALL,-219.0,55.0,90.0,11.0,25.0
1216,102912,2,BIG-T,-100.0,40.0,0.0,13.0,26.0
1217,102912,2,PARALL,-204.0,75.0,45.0,11.0,27.0
1218,102912,2,BIG-T,-139.0,37.0,180.0,12.0,28.0
1219,102912,2,MIDDLE-T,-91.0,-17.0,135.0,8.0,29.0
1220,102912,2,SMALL-T,-189.0,-63.0,0.0,1.0,30.0
1221,102912,2,MIDDLE-T,-86.0,-13.0,135.0,8.0,31.0
1222,102912,2,SMALL-T,-238.0,-11.0,90.0,5.0,32.0
1224,102912,3,PARALL,-123.0,-100.0,45.0,2.0,1.0
1225,102912,3,MIDDLE-T,-195.0,-65.0,180.0,6.0,2.0
1226,102912,3,BIG-T,-236.0,10.0,135.0,11.0,3.0
1227,102912,3,BIG-T,-164.0,42.0,90.0,17.0,4.0
1228,102912,3,SQUARE,23.0,73.0,45.0,19.0,5.0
1230,102912,3,SMALL-T,-113.0,-61.0,0.0,7.0,6.0
1231,102912,3,SQUARE,-62.0,-10.0,45.0,13.0,7.0
1232,102912,3,SMALL-T,-12.0,-60.0,0.0,9.0,8.0
1234,102912,4,PARALL,-191.0,91.0,90.0,11.0,1.0
1235,102912,4,SMALL-T,-141.0,-153.0,135.0,2.0,2.0
1238,102912,4,SQUARE,-66.0,207.0,0.0,23.0,3.0
1239,102912,4,SMALL-T,-64.0,244.0,0.0,23.0,4.0
1241,102912,4,BIG-T,-60.0,70.0,270.0,13.0,5.0
1242,102912,4,MIDDLE-T,-114.0,-63.0,225.0,7.0,6.0
1243,102912,4,BIG-T,-61.0,-15.0,270.0,8.0,7.0
1244,102912,4,PARALL,-191.0,91.0,90.0,11.0,8.0
1245,102912,4,BIG-T,-62.0,72.0,270.0,13.0,9.0
1247,102912,4,SQUARE,-65.0,206.0,0.0,23.0,10.0
1249,102912,4,BIG-T,-58.0,67.0,270.0,13.0,11.0
1250,102912,4,PARALL,-1.0,39.0,90.0,14.0,12.0
1251,102912,4,SMALL-T,-140.0,-151.0,135.0,2.0,13.0
1252,102912,4,SMALL-T,-217.0,66.0,0.0,11.0,14.0
1255,102912,4,PARALL,-139.0,90.0,90.0,12.0,15.0
1256,102912,4,SQUARE,-153.0,29.0,45.0,12.0,16.0
1257,102912,4,SMALL-T,-65.0,246.0,0.0,23.0,17.0
1259,102912,4,SQUARE,-67.0,206.0,0.0,23.0,18.0
1260,102912,4,PARALL,-192.0,91.0,90.0,11.0,19.0
1265,102912,4,BIG-T,-61.0,-15.0,270.0,8.0,20.0
1266,102912,4,MIDDLE-T,-112.0,-65.0,225.0,8.0,21.0
1267,102912,4,PARALL,-96.0,99.0,45.0,13.0,22.0
1268,102912,4,BIG-T,-61.0,-5.0,270.0,8.0,23.0
1269,102912,4,MIDDLE-T,-112.0,-62.0,225.0,8.0,24.0
1270,102912,4,PARALL,-193.0,90.0,90.0,11.0,25.0
1272,102912,4,MIDDLE-T,-60.0,101.0,270.0,18.0,26.0
1273,102912,4,SQUARE,-65.0,207.0,0.0,23.0,27.0
1279,102912,4,BIG-T,-58.0,74.0,270.0,13.0,28.0
1280,102912,4,BIG-T,-161.0,-22.0,90.0,7.0,29.0
1284,102912,4,PARALL,-86.0,94.0,0.0,13.0,30.0
1288,102912,4,BIG-T,-60.0,71.0,270.0,13.0,31.0
1291,102912,4,PARALL,-86.0,94.0,0.0,13.0,32.0
1294,102912,4,SMALL-T,-113.0,-115.0,0.0,2.0,33.0
1295,102912,4,PARALL,-137.0,-41.0,0.0,7.0,34.0
1296,102912,4,SQUARE,-80.0,35.0,0.0,13.0,35.0
1298,102912,4,PARALL,-168.0,111.0,0.0,17.0,36.0
1299,102912,4,SQUARE,-65.0,207.0,0.0,23.0,37.0
1300,102912,4,SMALL-T,-65.0,245.0,0.0,23.0,38.0
1301,102912,4,PARALL,-86.0,-38.0,0.0,8.0,39.0
1302,102912,4,MIDDLE-T,-132.0,28.0,270.0,12.0,40.0
1303,102912,4,PARALL,-193.0,90.0,90.0,11.0,41.0
1304,102912,4,MIDDLE-T,-62.0,101.0,270.0,18.0,42.0
1314,102912,4,BIG-T,-60.0,71.0,270.0,13.0,43.0
1316,102912,4,MIDDLE-T,-87.0,23.0,270.0,13.0,44.0
1319,102912,4,BIG-T,-60.0,-14.0,270.0,8.0,45.0
1320,102912,4,MIDDLE-T,-112.0,-62.0,225.0,8.0,46.0
1322,102912,4,BIG-T,-61.0,-16.0,270.0,8.0,47.0
1323,102912,4,BIG-T,-104.0,29.0,270.0,13.0,48.0
1324,102957,1,BIG-T,-103.0,41.0,0.0,17.0,1.0
1325,102957,1,BIG-T,-104.0,-33.0,225.0,7.0,2.0
1327,102957,1,PARALL,-100.0,3.0,135.0,12.0,3.0
1328,102957,1,MIDDLE-T,46.0,-34.0,180.0,9.0,4.0
1329,102957,1,PARALL,-29.0,-69.0,135.0,3.0,5.0
1330,102957,1,SQUARE,-66.0,2.0,0.0,12.0,6.0
1331,102957,1,SMALL-T,-138.0,3.0,45.0,11.0,7.0
1332,102957,2,SQUARE,-167.0,148.0,0.0,22.0,1.0
1333,102957,2,BIG-T,-100.0,41.0,0.0,13.0,2.0
1334,102957,2,PARALL,-204.0,76.0,45.0,11.0,3.0
1335,102957,2,BIG-T,-137.0,38.0,180.0,12.0,4.0
1336,102957,2,MIDDLE-T,-190.0,-10.0,225.0,6.0,5.0
1337,102957,2,SMALL-T,-85.0,-60.0,0.0,3.0,6.0
1338,102957,2,SMALL-T,-37.0,-11.0,270.0,9.0,7.0
1339,102957,3,BIG-T,-61.0,-60.0,0.0,8.0,1.0
1340,102957,3,BIG-T,-161.0,42.0,90.0,17.0,2.0
1341,102957,3,MIDDLE-T,-236.0,-61.0,0.0,6.0,3.0
1342,102957,3,PARALL,-122.0,-99.0,45.0,2.0,4.0
1343,102957,3,MIDDLE-T,-306.0,47.0,0.0,15.0,5.0
1344,102957,3,SQUARE,-198.0,-25.0,0.0,11.0,6.0
1345,102957,3,MIDDLE-T,-195.0,-65.0,180.0,6.0,7.0
1346,102957,3,SMALL-T,-273.0,-26.0,135.0,10.0,8.0
1347,102957,3,SMALL-T,-198.0,47.0,135.0,16.0,9.0
1348,102957,4,SMALL-T,-64.0,244.0,0.0,23.0,1.0
1349,102957,4,SQUARE,-66.0,207.0,0.0,23.0,2.0
1350,102957,4,PARALL,-193.0,90.0,90.0,11.0,3.0
1351,102957,4,SMALL-T,-141.0,-152.0,135.0,2.0,4.0
1352,102957,4,BIG-T,-132.0,-45.0,45.0,7.0,5.0
1353,102957,4,MIDDLE-T,-112.0,-62.0,225.0,8.0,6.0
1354,102957,4,BIG-T,-131.0,99.0,135.0,12.0,7.0
1355,104142,1,BIG-T,-98.0,42.0,0.0,17.0,1.0
1356,104142,1,BIG-T,-102.0,-32.0,315.0,7.0,2.0
1357,104142,1,SMALL-T,-209.0,-64.0,45.0,5.0,3.0
1358,104142,1,MIDDLE-T,45.0,-34.0,180.0,9.0,4.0
1360,104142,1,SQUARE,73.0,36.0,45.0,19.0,5.0
1361,104142,1,BIG-T,-101.0,-33.0,135.0,7.0,6.0
1362,104142,1,SQUARE,118.0,99.0,45.0,24.0,7.0
1364,104142,1,PARALL,47.0,-68.0,45.0,9.0,8.0
1366,104142,1,SMALL-T,44.0,-10.0,315.0,14.0,9.0
1370,104142,1,MIDDLE-T,-173.0,-35.0,180.0,6.0,10.0
1371,104142,1,SQUARE,-137.0,4.0,0.0,11.0,11.0
1372,104142,1,SMALL-T,6.0,-66.0,315.0,8.0,12.0
1373,104142,1,BIG-T,-100.0,39.0,0.0,17.0,13.0
1374,104142,1,SMALL-T,-65.0,3.0,315.0,12.0,14.0
1376,104142,2,SQUARE,-166.0,150.0,0.0,22.0,1.0
1377,104142,2,BIG-T,-100.0,41.0,0.0,13.0,2.0
1378,104142,2,PARALL,-203.0,75.0,45.0,11.0,3.0
1379,104142,2,BIG-T,-137.0,-61.0,0.0,2.0,4.0
1380,104142,2,MIDDLE-T,-189.0,-11.0,315.0,6.0,5.0
1381,104142,2,SMALL-T,-37.0,-10.0,270.0,9.0,6.0
1382,104142,2,SMALL-T,-87.0,37.0,180.0,13.0,7.0
1383,104142,3,SQUARE,-158.0,-100.0,0.0,2.0,1.0
1384,104142,3,SMALL-T,-86.0,-99.0,315.0,3.0,2.0
1385,104142,3,SMALL-T,-231.0,-100.0,45.0,1.0,3.0
1386,104142,3,BIG-T,-235.0,11.0,135.0,11.0,4.0
1387,104142,3,BIG-T,-31.0,10.0,225.0,13.0,5.0
1388,104142,3,PARALL,43.0,101.0,0.0,24.0,6.0
1389,104142,3,BIG-T,-59.0,-59.0,0.0,8.0,7.0
1390,104142,3,PARALL,-130.0,5.0,45.0,12.0,8.0
1394,104142,3,MIDDLE-T,-122.0,-64.0,180.0,7.0,9.0
1396,104142,3,PARALL,-195.0,-99.0,135.0,1.0,10.0
1398,104142,3,BIG-T,-162.0,39.0,90.0,17.0,11.0
1399,104142,3,SQUARE,-62.0,-9.0,45.0,13.0,12.0
1400,104142,3,SMALL-T,-11.0,-60.0,0.0,9.0,13.0
1401,104142,3,SMALL-T,-112.0,-61.0,0.0,7.0,14.0
1402,104142,4,SMALL-T,-140.0,-152.0,135.0,2.0,1.0
1403,104142,4,SMALL-T,-65.0,244.0,0.0,23.0,2.0
1404,104142,4,SQUARE,-65.0,206.0,0.0,23.0,3.0
1405,104142,4,BIG-T,-132.0,97.0,135.0,12.0,4.0
1406,104142,4,BIG-T,-131.0,-43.0,45.0,7.0,5.0
1407,104142,4,PARALL,-192.0,91.0,90.0,11.0,6.0
1408,104142,4,MIDDLE-T,-112.0,-63.0,225.0,8.0,7.0
1409,104401,2,BIG-T,-108.0,9.0,135.0,8.0,1.0
1410,104401,2,SQUARE,-167.0,147.0,0.0,22.0,2.0
1411,104401,2,MIDDLE-T,-201.0,42.0,0.0,11.0,3.0
1412,104401,2,SMALL-T,-165.0,76.0,45.0,12.0,4.0
1413,104401,2,BIG-T,-137.0,39.0,180.0,12.0,5.0
1416,104401,2,BIG-T,-100.0,40.0,0.0,13.0,6.0
1417,104401,2,PARALL,-201.0,74.0,45.0,11.0,7.0
1418,104401,2,MIDDLE-T,-84.0,-15.0,135.0,8.0,8.0
1419,104401,2,SMALL-T,-241.0,-12.0,90.0,5.0,9.0
1420,104401,2,SMALL-T,-190.0,-60.0,0.0,1.0,10.0
1421,104401,2,MIDDLE-T,-89.0,-10.0,135.0,8.0,11.0
1422,104401,2,SMALL-T,-239.0,-11.0,90.0,5.0,12.0
1423,104401,3,BIG-T,-233.0,10.0,135.0,11.0,1.0
1424,104401,3,BIG-T,-91.0,69.0,225.0,18.0,2.0
1425,104401,3,MIDDLE-T,-193.0,-63.0,180.0,6.0,3.0
1426,104401,3,PARALL,-122.0,-98.0,45.0,2.0,4.0
1427,104401,3,SMALL-T,-126.0,-28.0,225.0,12.0,5.0
1428,104401,3,BIG-T,-91.0,70.0,225.0,18.0,6.0
1429,104401,3,BIG-T,-234.0,10.0,135.0,11.0,7.0
1430,104401,3,MIDDLE-T,-195.0,-64.0,180.0,6.0,8.0
1431,104401,3,PARALL,-122.0,-100.0,45.0,2.0,9.0
1432,104401,3,SMALL-T,-15.0,-59.0,0.0,9.0,10.0
1433,104401,3,SMALL-T,-47.0,-37.0,315.0,8.0,11.0
1437,104401,3,BIG-T,-61.0,-60.0,0.0,8.0,12.0
1438,104401,3,BIG-T,-160.0,40.0,90.0,17.0,13.0
1440,104401,3,SMALL-T,-13.0,-59.0,0.0,9.0,14.0
1441,104401,3,BIG-T,-59.0,-59.0,0.0,8.0,15.0
1443,104401,3,PARALL,-121.0,-100.0,45.0,2.0,16.0
1444,104401,3,SQUARE,-199.0,-25.0,0.0,11.0,17.0
1445,104401,3,SMALL-T,-270.0,-26.0,135.0,10.0,18.0
1446,104401,3,SMALL-T,-200.0,46.0,135.0,16.0,19.0
1447,104401,4,SMALL-T,-65.0,245.0,0.0,23.0,1.0
1448,104401,4,SQUARE,-65.0,208.0,0.0,23.0,2.0
1450,104401,4,BIG-T,-61.0,70.0,270.0,13.0,3.0
1451,104401,4,PARALL,-187.0,86.0,45.0,11.0,4.0
1452,104401,4,SMALL-T,-140.0,-155.0,90.0,2.0,5.0
1455,104401,4,MIDDLE-T,-112.0,-63.0,225.0,8.0,6.0
1456,104401,4,BIG-T,-131.0,-42.0,45.0,7.0,7.0
1457,104401,4,BIG-T,-131.0,100.0,135.0,17.0,8.0
1460,105802,1,BIG-T,-100.0,40.0,0.0,17.0,1.0
1461,105802,1,SMALL-T,-62.0,-69.0,135.0,2.0,2.0
1462,105802,1,SQUARE,10.0,-68.0,0.0,8.0,3.0
1463,105802,1,SMALL-T,83.0,-68.0,315.0,9.0,4.0
1469,105802,1,BIG-T,-102.0,-32.0,315.0,7.0,5.0
1473,105802,1,BIG-T,99.0,125.0,0.0,24.0,6.0
1474,105802,1,MIDDLE-T,-98.0,71.0,0.0,17.0,7.0
1475,105802,1,SMALL-T,-139.0,-69.0,225.0,1.0,8.0
1476,105802,1,SMALL-T,-210.0,-68.0,45.0,5.0,9.0
1477,105802,1,PARALL,45.0,-69.0,45.0,4.0,10.0
1480,105802,1,BIG-T,-99.0,39.0,0.0,17.0,11.0
1483,105802,1,PARALL,105.0,132.0,45.0,24.0,12.0
1484,105802,1,BIG-T,-102.0,-32.0,315.0,7.0,13.0
1487,105802,1,PARALL,45.0,-69.0,45.0,4.0,14.0
1488,105802,1,MIDDLE-T,-100.0,-104.0,0.0,2.0,15.0
1489,105802,1,PARALL,110.0,49.0,45.0,19.0,16.0
1490,105802,1,SQUARE,3.0,-69.0,0.0,3.0,17.0
1491,105802,1,SMALL-T,81.0,-69.0,315.0,4.0,18.0
1492,105802,1,SQUARE,11.0,-69.0,0.0,3.0,19.0
1500,105802,1,PARALL,-130.0,-38.0,135.0,6.0,20.0
1503,105802,1,BIG-T,45.0,83.0,0.0,19.0,21.0
1504,105802,1,SMALL-T,-164.0,75.0,135.0,16.0,22.0
1505,105802,1,SQUARE,-137.0,4.0,0.0,11.0,23.0
1506,105802,1,MIDDLE-T,103.0,-21.0,0.0,9.0,24.0
1507,105802,1,PARALL,45.0,-68.0,45.0,9.0,25.0
1508,105802,1,BIG-T,-100.0,-35.0,135.0,7.0,26.0
1510,105802,1,SMALL-T,6.0,-68.0,315.0,8.0,27.0
1512,105802,1,BIG-T,-100.0,41.0,0.0,17.0,28.0
1514,105802,1,MIDDLE-T,97.0,48.0,90.0,19.0,29.0
1515,105802,1,BIG-T,-103.0,-34.0,315.0,7.0,30.0
1516,105802,1,BIG-T,-101.0,-33.0,135.0,7.0,31.0
1517,105802,1,MIDDLE-T,-151.0,88.0,135.0,21.0,32.0
1518,105802,1,SMALL-T,-96.0,88.0,90.0,22.0,33.0
1519,105802,1,SMALL-T,-46.0,37.0,0.0,17.0,34.0
1520,105802,1,PARALL,43.0,-69.0,45.0,3.0,35.0
1521,105802,1,SMALL-T,-100.0,90.0,90.0,22.0,36.0
1522,105802,1,SMALL-T,115.0,48.0,0.0,19.0,37.0
1523,105802,1,SMALL-T,59.0,140.0,90.0,29.0,38.0
1528,105802,1,BIG-T,-98.0,41.0,0.0,17.0,39.0
1529,105802,1,PARALL,115.0,-118.0,45.0,4.0,40.0
1530,105802,1,SMALL-T,-208.0,-68.0,45.0,5.0,41.0
1531,105802,1,SQUARE,-137.0,3.0,0.0,11.0,42.0
1532,105802,1,PARALL,44.0,-68.0,45.0,9.0,43.0
1533,105802,1,BIG-T,-100.0,-38.0,135.0,7.0,44.0
1534,105802,1,SMALL-T,-136.0,-69.0,315.0,1.0,45.0
1535,105802,1,MIDDLE-T,118.0,123.0,135.0,24.0,46.0
1539,105802,1,SQUARE,-135.0,-69.0,0.0,1.0,47.0
1540,105802,1,BIG-T,-102.0,-29.0,45.0,7.0,48.0
1541,105802,1,SMALL-T,-63.0,-69.0,225.0,2.0,49.0
1543,105802,1,MIDDLE-T,44.0,-33.0,180.0,9.0,50.0
1544,105802,1,SMALL-T,7.0,-69.0,225.0,3.0,51.0
1545,105802,1,SQUARE,101.0,46.0,0.0,19.0,52.0
1546,105802,1,BIG-T,-100.0,-36.0,135.0,7.0,53.0
1547,105802,1,PARALL,-117.0,-7.0,0.0,11.0,54.0
1554,105802,1,BIG-T,-100.0,-35.0,135.0,7.0,55.0
1557,105802,1,BIG-T,-104.0,-34.0,315.0,7.0,56.0
1558,105802,1,BIG-T,-101.0,-35.0,135.0,7.0,57.0
1559,105802,1,MIDDLE-T,-98.0,72.0,0.0,17.0,58.0
1560,105802,1,SQUARE,6.0,-68.0,0.0,8.0,59.0
1562,105802,1,MIDDLE-T,81.0,-13.0,0.0,14.0,60.0
1563,105802,1,SQUARE,61.0,121.0,0.0,24.0,61.0
1564,105802,1,MIDDLE-T,46.0,-34.0,180.0,9.0,62.0
1565,105802,1,SMALL-T,8.0,-69.0,225.0,3.0,63.0
1569,105802,1,BIG-T,-99.0,41.0,0.0,17.0,64.0
1571,105802,1,BIG-T,-28.0,-33.0,225.0,8.0,65.0
1572,105802,1,MIDDLE-T,45.0,-34.0,180.0,9.0,66.0
1573,105802,1,SQUARE,-138.0,1.0,0.0,11.0,67.0
1574,105802,1,PARALL,-136.0,-32.0,135.0,6.0,68.0
1575,105802,1,SQUARE,-138.0,-69.0,0.0,1.0,69.0
1576,105802,1,SMALL-T,-61.0,3.0,45.0,12.0,70.0
1577,105802,1,SMALL-T,-133.0,3.0,45.0,11.0,71.0
1581,105802,1,SQUARE,-150.0,-60.0,45.0,6.0,72.0
1583,105802,1,SMALL-T,57.0,14.0,45.0,14.0,73.0
1585,105802,1,BIG-T,99.0,60.0,0.0,19.0,74.0
1586,105802,1,SQUARE,-100.0,90.0,45.0,22.0,75.0
1587,105802,1,SMALL-T,-48.0,41.0,0.0,17.0,76.0
1588,105802,1,SMALL-T,-150.0,39.0,0.0,16.0,77.0
1589,105802,1,BIG-T,-102.0,-34.0,225.0,7.0,78.0
1590,105802,1,BIG-T,-99.0,-36.0,45.0,7.0,79.0
1591,105802,1,PARALL,44.0,-68.0,45.0,9.0,80.0
1594,105802,1,BIG-T,-101.0,-32.0,45.0,7.0,81.0
1598,105802,1,SMALL-T,-121.0,-96.0,0.0,1.0,82.0
1599,105802,1,SMALL-T,38.0,120.0,0.0,23.0,83.0
1600,105802,1,SQUARE,-61.0,-63.0,45.0,7.0,84.0
1602,105802,1,BIG-T,-100.0,41.0,0.0,17.0,85.0
1604,105802,1,BIG-T,-102.0,-32.0,45.0,7.0,86.0
1605,105802,1,SMALL-T,70.0,-104.0,0.0,4.0,87.0
1606,105802,1,PARALL,48.0,-66.0,45.0,9.0,88.0
1607,105802,1,SMALL-T,7.0,-68.0,315.0,8.0,89.0
1609,105802,1,MIDDLE-T,-102.0,-104.0,0.0,2.0,90.0
1610,105802,1,SMALL-T,-208.0,-68.0,45.0,5.0,91.0
1618,105802,1,BIG-T,-100.0,41.0,0.0,17.0,92.0
1619,105802,1,BIG-T,-102.0,-33.0,135.0,7.0,93.0
1620,105802,1,SMALL-T,79.0,-69.0,315.0,4.0,94.0
1622,105802,1,PARALL,-102.0,2.0,45.0,12.0,95.0
1623,105802,1,SMALL-T,-138.0,2.0,315.0,11.0,96.0
1624,105802,1,MIDDLE-T,-174.0,-33.0,180.0,6.0,97.0
1625,105802,1,SQUARE,6.0,-69.0,0.0,3.0,98.0
1626,105802,1,SMALL-T,79.0,-69.0,315.0,4.0,99.0
1627,105802,2,SMALL-T,-166.0,148.0,45.0,22.0,1.0
1628,105802,2,SMALL-T,-167.0,145.0,225.0,22.0,2.0
1629,105802,2,BIG-T,-139.0,38.0,180.0,12.0,3.0
1630,105802,2,SMALL-T,-49.0,192.0,45.0,24.0,4.0
1632,105802,2,BIG-T,-101.0,40.0,0.0,13.0,5.0
1633,105802,2,PARALL,-203.0,73.0,45.0,11.0,6.0
1634,105802,2,MIDDLE-T,-188.0,-10.0,225.0,6.0,7.0
1635,105802,2,SQUARE,-167.0,147.0,0.0,22.0,8.0
1636,105802,2,SMALL-T,-39.0,-13.0,270.0,9.0,9.0
1637,105802,2,SMALL-T,-85.0,-62.0,0.0,3.0,10.0
1639,105802,3,PARALL,-123.0,-100.0,45.0,2.0,1.0
1640,105802,3,MIDDLE-T,-194.0,-65.0,180.0,6.0,2.0
1641,105802,3,BIG-T,-62.0,-60.0,0.0,8.0,3.0
1642,105802,3,BIG-T,-163.0,41.0,90.0,17.0,4.0
1643,105802,3,SQUARE,-197.0,-25.0,0.0,11.0,5.0
1644,105802,3,SMALL-T,-200.0,46.0,135.0,16.0,6.0
1645,105802,3,SMALL-T,-271.0,-27.0,135.0,10.0,7.0
1646,105802,4,SMALL-T,-141.0,-153.0,135.0,2.0,1.0
1648,105802,4,BIG-T,-60.0,71.0,270.0,13.0,2.0
1649,105802,4,BIG-T,-85.0,-47.0,90.0,8.0,3.0
1652,105802,4,PARALL,-194.0,90.0,90.0,11.0,4.0
1653,105802,4,SQUARE,-66.0,208.0,0.0,23.0,5.0
1654,105802,4,SMALL-T,-64.0,244.0,0.0,23.0,6.0
1657,105802,4,BIG-T,-133.0,-43.0,45.0,7.0,7.0
1658,105802,4,MIDDLE-T,-113.0,-64.0,225.0,7.0,8.0
1659,105802,4,BIG-T,-132.0,99.0,135.0,12.0,9.0
1660,105954,1,BIG-T,-100.0,42.0,0.0,17.0,1.0
1661,105954,1,BIG-T,-103.0,-31.0,315.0,7.0,2.0
1662,105954,1,SMALL-T,-65.0,4.0,135.0,12.0,3.0
1663,105954,1,MIDDLE-T,-99.0,-102.0,0.0,2.0,4.0
1664,105954,1,PARALL,44.0,-67.0,45.0,9.0,5.0
1666,105954,1,SMALL-T,-21.0,-61.0,135.0,8.0,6.0
1669,105954,1,MIDDLE-T,-77.0,-4.0,135.0,12.0,7.0
1673,105954,1,BIG-T,-101.0,42.0,0.0,17.0,8.0
1675,105954,1,PARALL,-172.0,-68.0,135.0,6.0,9.0
1676,105954,1,SQUARE,-137.0,2.0,0.0,11.0,10.0
1677,105954,1,BIG-T,-29.0,-33.0,225.0,8.0,11.0
1678,105954,1,MIDDLE-T,44.0,-34.0,180.0,9.0,12.0
1679,105954,1,SMALL-T,-135.0,-68.0,45.0,6.0,13.0
1680,105954,1,SMALL-T,-64.0,5.0,45.0,12.0,14.0
1681,105954,1,BIG-T,-30.0,-33.0,225.0,8.0,15.0
1682,105954,1,MIDDLE-T,44.0,-34.0,180.0,9.0,16.0
1683,105954,1,SMALL-T,-64.0,2.0,45.0,12.0,17.0
1684,105954,1,SMALL-T,-135.0,-67.0,45.0,6.0,18.0
1685,105954,1,BIG-T,-28.0,-33.0,225.0,8.0,19.0
1686,105954,1,SQUARE,-137.0,3.0,0.0,11.0,20.0
1687,105954,1,BIG-T,-29.0,-33.0,225.0,8.0,21.0
1688,105954,2,BIG-T,-101.0,42.0,0.0,13.0,1.0
1689,105954,2,PARALL,-202.0,74.0,45.0,11.0,2.0
1690,105954,2,SQUARE,-155.0,156.0,45.0,22.0,3.0
1691,105954,2,BIG-T,-139.0,37.0,180.0,12.0,4.0
1692,105954,2,SMALL-T,-84.0,-28.0,135.0,3.0,5.0
1693,105954,2,MIDDLE-T,-190.0,-13.0,225.0,6.0,6.0
1694,105954,2,SMALL-T,-78.0,-37.0,180.0,3.0,7.0
1695,105954,2,SMALL-T,-73.0,1.0,135.0,8.0,8.0
1698,105954,2,BIG-T,-130.0,33.0,180.0,12.0,9.0
1699,105954,2,MIDDLE-T,-187.0,-9.0,225.0,6.0,10.0
1700,105954,2,SQUARE,-55.0,-78.0,0.0,4.0,11.0
1702,105954,2,SMALL-T,-238.0,75.0,135.0,10.0,12.0
1703,105954,2,SMALL-T,-166.0,77.0,315.0,12.0,13.0
1704,105954,2,SQUARE,-166.0,149.0,0.0,22.0,14.0
1713,105954,2,BIG-T,-138.0,-60.0,0.0,2.0,15.0
1714,105954,2,BIG-T,-101.0,41.0,0.0,13.0,16.0
1715,105954,2,PARALL,-165.0,112.0,45.0,17.0,17.0
1716,105954,2,SMALL-T,-238.0,76.0,135.0,10.0,18.0
1718,105954,2,SMALL-T,-169.0,147.0,315.0,22.0,19.0
1719,105954,2,MIDDLE-T,-89.0,-11.0,45.0,8.0,20.0
1721,105954,2,BIG-T,-202.0,75.0,90.0,11.0,21.0
1723,105954,2,PARALL,-25.0,126.0,45.0,19.0,22.0
1724,105954,2,SMALL-T,-167.0,149.0,45.0,22.0,23.0
1725,105954,2,BIG-T,-202.0,82.0,90.0,11.0,24.0
1733,105954,2,BIG-T,-102.0,40.0,0.0,13.0,25.0
