,sid,tangram nr,item,x,y,rot,grid_val,step,i_item
1330,102957,1,SQUARE,-66.0,2.0,0.0,12.0,6.0,5
1331,102957,1,SMALL-T,-138.0,3.0,45.0,11.0,7.0,4
1332,102957,2,SQUARE,-167.0,148.0,0.0,22.0,1.0,5
1333,102957,2,BIG-T,-100.0,41.0,0.0,13.0,2.0,1
1334,102957,2,PARALL,-204.0,76.0,45.0,16.0,3.0,6
1335,102957,2,BIG-T,-137.0,38.0,180.0,12.0,4.0,0
1336,102957,2,MIDDLE-T,-190.0,-10.0,225.0,6.0,5.0,2
1337,102957,2,SMALL-T,-85.0,-60.0,0.0,3.0,6.0,4
1338,102957,2,SMALL-T,-37.0,-11.0,270.0,9.0,7.0,3
1339,102957,3,BIG-T,-61.0,-60.0,0.0,8.0,1.0,1
1340,102957,3,BIG-T,-161.0,42.0,90.0,17.0,2.0,0
1341,102957,3,MIDDLE-T,-236.0,-61.0,0.0,6.0,3.0,2
1342,102957,3,PARALL,-122.0,-99.0,45.0,2.0,4.0,6
1343,102957,3,MIDDLE-T,-306.0,47.0,0.0,15.0,5.0,2
1344,102957,3,SQUARE,-198.0,-25.0,0.0,11.0,6.0,5
1345,102957,3,MIDDLE-T,-195.0,-65.0,180.0,6.0,7.0,2
1346,102957,3,SMALL-T,-273.0,-26.0,135.0,10.0,8.0,3
1347,102957,3,SMALL-T,-198.0,47.0,135.0,16.0,9.0,4
1348,102957,4,SMALL-T,-64.0,244.0,0.0,23.0,1.0,4
1349,102957,4,SQUARE,-66.0,207.0,0.0,23.0,2.0,5
1350,102957,4,PARALL,-193.0,90.0,90.0,11.0,3.0,6
1351,102957,4,SMALL-T,-141.0,-152.0,135.0,2.0,4.0,3
1352,102957,4,BIG-T,-132.0,-45.0,45.0,7.0,5.0,0
1353,102957,4,MIDDLE-T,-112.0,-62.0,225.0,8.0,6.0,2
1354,102957,4,BIG-T,-131.0,99.0,135.0,12.0,7.0,1
1355,104142,1,BIG-T,-98.0,42.0,0.0,17.0,1.0,0
1356,104142,1,BIG-T,-102.0,-32.0,315.0,7.0,2.0,1
1357,104142,1,SMALL-T,-209.0,-64.0,45.0,5.0,3.0,3
1358,104142,1,MIDDLE-T,45.0,-34.0,180.0,9.0,4.0,2
1359,104142,1,PARALL,181.0,-140.0,135.0,-1.0,100.0,6
1360,104142,1,SQUARE,73.0,36.0,45.0,19.0,5.0,5
1361,104142,1,BIG-T,-101.0,-33.0,135.0,7.0,6.0,0
1362,104142,1,SQUARE,118.0,99.0,45.0,24.0,7.0,5
1363,104142,1,MIDDLE-T,159.0,52.0,180.0,-1.0,100.0,2
1364,104142,1,PARALL,47.0,-68.0,45.0,9.0,8.0,6
1365,104142,1,MIDDLE-T,29.0,160.0,225.0,-1.0,100.0,2
1366,104142,1,SMALL-T,44.0,-10.0,315.0,14.0,9.0,4
1367,104142,1,SQUARE,-291.0,55.0,0.0,-1.0,100.0,5
1368,104142,1,BIG-T,213.0,25.0,315.0,-1.0,100.0,1
1369,104142,1,SMALL-T,-327.0,-80.0,45.0,-1.0,100.0,3
1370,104142,1,MIDDLE-T,-173.0,-35.0,180.0,6.0,10.0,2
1371,104142,1,SQUARE,-137.0,4.0,0.0,11.0,11.0,5
1372,104142,1,SMALL-T,6.0,-66.0,315.0,8.0,12.0,4
1373,104142,1,BIG-T,-100.0,39.0,0.0,17.0,13.0,1
1374,104142,1,SMALL-T,-65.0,3.0,315.0,12.0,14.0,3
1375,104142,2,SMALL-T,56.0,104.0,90.0,-1.0,100.0,3
1376,104142,2,SQUARE,-166.0,150.0,0.0,22.0,1.0,5
1377,104142,2,BIG-T,-100.0,41.0,0.0,13.0,2.0,0
1378,104142,2,PARALL,-203.0,75.0,45.0,16.0,3.0,6
1379,104142,2,BIG-T,-137.0,-61.0,0.0,2.0,4.0,1
1380,104142,2,MIDDLE-T,-189.0,-11.0,315.0,6.0,5.0,2
1381,104142,2,SMALL-T,-37.0,-10.0,270.0,9.0,6.0,3
1382,104142,2,SMALL-T,-87.0,37.0,180.0,13.0,7.0,4
1383,104142,3,SQUARE,-158.0,-100.0,0.0,2.0,1.0,5
1384,104142,3,SMALL-T,-86.0,-99.0,315.0,3.0,2.0,3
1385,104142,3,SMALL-T,-231.0,-100.0,45.0,1.0,3.0,4
1386,104142,3,BIG-T,-235.0,11.0,135.0,11.0,4.0,0
1387,104142,3,BIG-T,-31.0,10.0,225.0,13.0,5.0,1
1388,104142,3,PARALL,43.0,101.0,0.0,24.0,6.0,6
1389,104142,3,BIG-T,-59.0,-59.0,0.0,8.0,7.0,1
1390,104142,3,PARALL,-130.0,5.0,45.0,12.0,8.0,6
1391,104142,3,MIDDLE-T,34.0,-106.0,180.0,4.0,100.0,2
1392,104142,3,SQUARE,-158.0,-191.0,0.0,-1.0,100.0,5
1393,104142,3,SMALL-T,231.0,-23.0,315.0,-1.0,100.0,3
1394,104142,3,MIDDLE-T,-122.0,-64.0,180.0,7.0,9.0,2
1395,104142,3,SMALL-T,127.0,-145.0,45.0,-1.0,100.0,4
1396,104142,3,PARALL,-195.0,-99.0,135.0,1.0,10.0,6
1397,104142,3,SQUARE,78.0,116.0,0.0,-1.0,100.0,5
1398,104142,3,BIG-T,-162.0,39.0,90.0,17.0,11.0,1
1399,104142,3,SQUARE,-62.0,-9.0,45.0,13.0,12.0,5
1400,104142,3,SMALL-T,-11.0,-60.0,0.0,9.0,13.0,3
1401,104142,3,SMALL-T,-112.0,-61.0,0.0,7.0,14.0,4
1402,104142,4,SMALL-T,-140.0,-152.0,135.0,2.0,1.0,4
1403,104142,4,SMALL-T,-65.0,244.0,0.0,23.0,2.0,3
1404,104142,4,SQUARE,-65.0,206.0,0.0,23.0,3.0,5
1405,104142,4,BIG-T,-132.0,97.0,135.0,12.0,4.0,0
1406,104142,4,BIG-T,-131.0,-43.0,45.0,7.0,5.0,1
1407,104142,4,PARALL,-192.0,91.0,90.0,11.0,6.0,6
1408,104142,4,MIDDLE-T,-112.0,-63.0,225.0,8.0,7.0,2
1409,104401,2,BIG-T,-108.0,9.0,135.0,8.0,1.0,1
1410,104401,2,SQUARE,-167.0,147.0,0.0,22.0,2.0,5
1411,104401,2,MIDDLE-T,-201.0,42.0,0.0,11.0,3.0,2
1412,104401,2,SMALL-T,-165.0,76.0,45.0,17.0,4.0,4
1413,104401,2,BIG-T,-137.0,39.0,180.0,12.0,5.0,1
1414,104401,2,SMALL-T,-4.0,119.0,45.0,19.0,6.0,4
1415,104401,2,MIDDLE-T,-412.0,92.0,0.0,-1.0,100.0,2
1416,104401,2,BIG-T,-100.0,40.0,0.0,13.0,7.0,0
1417,104401,2,PARALL,-201.0,74.0,45.0,16.0,8.0,6
1418,104401,2,MIDDLE-T,-84.0,-15.0,135.0,8.0,9.0,2
1419,104401,2,SMALL-T,-241.0,-12.0,90.0,5.0,10.0,3
1420,104401,2,SMALL-T,-190.0,-60.0,0.0,1.0,11.0,4
1421,104401,2,MIDDLE-T,-89.0,-10.0,135.0,8.0,12.0,2
1422,104401,2,SMALL-T,-239.0,-11.0,90.0,5.0,13.0,3
1423,104401,3,BIG-T,-233.0,10.0,135.0,11.0,1.0,0
1424,104401,3,BIG-T,-91.0,69.0,225.0,18.0,2.0,1
1425,104401,3,MIDDLE-T,-193.0,-63.0,180.0,6.0,3.0,2
1426,104401,3,PARALL,-122.0,-98.0,45.0,2.0,4.0,6
1427,104401,3,SMALL-T,-126.0,-28.0,225.0,12.0,5.0,3
1428,104401,3,BIG-T,-91.0,70.0,225.0,18.0,6.0,1
1429,104401,3,BIG-T,-234.0,10.0,135.0,11.0,7.0,0
1430,104401,3,MIDDLE-T,-195.0,-64.0,180.0,6.0,8.0,2
1431,104401,3,PARALL,-122.0,-100.0,45.0,2.0,9.0,6
1432,104401,3,SMALL-T,-15.0,-59.0,0.0,9.0,10.0,4
1433,104401,3,SMALL-T,-47.0,-37.0,315.0,8.0,11.0,3
1434,104401,3,SQUARE,140.0,34.0,0.0,-1.0,100.0,5
1435,104401,3,SMALL-T,54.0,-146.0,315.0,-1.0,100.0,3
1436,104401,3,PARALL,137.0,-79.0,90.0,-1.0,100.0,6
1437,104401,3,BIG-T,-61.0,-60.0,0.0,8.0,12.0,1
1438,104401,3,BIG-T,-160.0,40.0,90.0,17.0,13.0,0
1439,104401,3,BIG-T,-67.0,-163.0,0.0,-1.0,100.0,1
1440,104401,3,SMALL-T,-13.0,-59.0,0.0,9.0,14.0,4
1441,104401,3,BIG-T,-59.0,-59.0,0.0,8.0,15.0,1
1442,104401,3,SMALL-T,-48.0,-155.0,0.0,-1.0,100.0,4
1443,104401,3,PARALL,-121.0,-100.0,45.0,2.0,16.0,6
1444,104401,3,SQUARE,-199.0,-25.0,0.0,11.0,17.0,5
1445,104401,3,SMALL-T,-270.0,-26.0,135.0,10.0,18.0,4
1446,104401,3,SMALL-T,-200.0,46.0,135.0,16.0,19.0,3
1447,104401,4,SMALL-T,-65.0,245.0,0.0,23.0,1.0,4
1448,104401,4,SQUARE,-65.0,208.0,0.0,23.0,2.0,5
1449,104401,4,SMALL-T,-305.0,-42.0,90.0,-1.0,100.0,3
1450,104401,4,BIG-T,-61.0,70.0,270.0,13.0,3.0,1
1451,104401,4,PARALL,-187.0,86.0,45.0,11.0,4.0,6
1452,104401,4,SMALL-T,-140.0,-155.0,90.0,2.0,5.0,3
1453,104401,4,BIG-T,52.0,18.0,0.0,-1.0,100.0,0
1454,104401,4,BIG-T,67.0,-114.0,270.0,-1.0,100.0,1
1455,104401,4,MIDDLE-T,-112.0,-63.0,225.0,8.0,6.0,2
1456,104401,4,BIG-T,-131.0,-42.0,45.0,7.0,7.0,1
1457,104401,4,BIG-T,-131.0,100.0,135.0,17.0,8.0,0
1458,105802,1,BIG-T,246.0,75.0,0.0,-1.0,100.0,0
1459,105802,1,PARALL,282.0,-77.0,90.0,-1.0,100.0,6
1460,105802,1,BIG-T,-100.0,40.0,0.0,17.0,1.0,0
1461,105802,1,SMALL-T,-62.0,-69.0,135.0,2.0,2.0,3
1462,105802,1,SQUARE,10.0,-68.0,0.0,8.0,3.0,5
1463,105802,1,SMALL-T,83.0,-68.0,315.0,9.0,4.0,4
1464,105802,1,PARALL,271.0,-134.0,90.0,-1.0,100.0,6
1465,105802,1,MIDDLE-T,154.0,67.0,180.0,-1.0,100.0,2
1466,105802,1,BIG-T,149.0,-186.0,0.0,-1.0,100.0,0
1467,105802,1,SQUARE,22.0,-167.0,0.0,-1.0,100.0,5
1468,105802,1,SMALL-T,-207.0,-69.0,45.0,0.0,100.0,3
1469,105802,1,BIG-T,-102.0,-32.0,315.0,7.0,5.0,1
1470,105802,1,BIG-T,-100.0,40.0,0.0,17.0,100.0,0
1471,105802,1,PARALL,282.0,-126.0,45.0,-1.0,100.0,6
1472,105802,1,BIG-T,216.0,-98.0,315.0,-1.0,100.0,1
1473,105802,1,BIG-T,99.0,125.0,0.0,24.0,6.0,0
1474,105802,1,MIDDLE-T,-98.0,71.0,0.0,17.0,7.0,2
1475,105802,1,SMALL-T,-139.0,-69.0,225.0,1.0,8.0,3
1476,105802,1,SMALL-T,-210.0,-68.0,45.0,5.0,9.0,4
1477,105802,1,PARALL,45.0,-69.0,45.0,4.0,10.0,6
1478,105802,1,SQUARE,21.0,-170.0,0.0,-1.0,100.0,5
1479,105802,1,MIDDLE-T,-148.0,-135.0,180.0,-1.0,100.0,2
1480,105802,1,BIG-T,-99.0,39.0,0.0,17.0,11.0,0
1481,105802,1,SMALL-T,245.0,87.0,225.0,-1.0,100.0,3
1482,105802,1,SMALL-T,150.0,15.0,45.0,-1.0,100.0,4
1483,105802,1,PARALL,105.0,132.0,45.0,24.0,12.0,6
1484,105802,1,BIG-T,-102.0,-32.0,315.0,7.0,13.0,1
1485,105802,1,SMALL-T,251.0,-31.0,225.0,-1.0,100.0,3
1486,105802,1,SMALL-T,-206.0,-69.0,45.0,0.0,100.0,4
1487,105802,1,PARALL,45.0,-69.0,45.0,4.0,14.0,6
1488,105802,1,MIDDLE-T,-100.0,-104.0,0.0,2.0,15.0,2
1489,105802,1,PARALL,110.0,49.0,45.0,19.0,16.0,6
1490,105802,1,SQUARE,3.0,-69.0,0.0,3.0,17.0,5
1491,105802,1,SMALL-T,81.0,-69.0,315.0,4.0,18.0,3
1492,105802,1,SQUARE,11.0,-69.0,0.0,3.0,19.0,5
1493,105802,1,MIDDLE-T,-29.0,-175.0,0.0,-1.0,100.0,2
1494,105802,1,SQUARE,237.0,-139.0,0.0,-1.0,100.0,5
1495,105802,1,BIG-T,265.0,-47.0,315.0,-1.0,100.0,1
1496,105802,1,SMALL-T,124.0,-136.0,315.0,-1.0,100.0,3
1497,105802,1,SMALL-T,-228.0,-150.0,45.0,-1.0,100.0,4
1498,105802,1,PARALL,-134.0,-30.0,135.0,6.0,100.0,6
1499,105802,1,BIG-T,223.0,78.0,0.0,-1.0,100.0,0
1500,105802,1,PARALL,-130.0,-38.0,135.0,6.0,20.0,6
1501,105802,1,BIG-T,-99.0,40.0,0.0,17.0,100.0,0
1502,105802,1,PARALL,-115.0,-205.0,135.0,-1.0,100.0,6
1503,105802,1,BIG-T,45.0,83.0,0.0,19.0,21.0,0
1504,105802,1,SMALL-T,-164.0,75.0,135.0,16.0,22.0,4
1505,105802,1,SQUARE,-137.0,4.0,0.0,11.0,23.0,5
1506,105802,1,MIDDLE-T,103.0,-21.0,0.0,9.0,24.0,2
1507,105802,1,PARALL,45.0,-68.0,45.0,9.0,25.0,6
1508,105802,1,BIG-T,-100.0,-35.0,135.0,7.0,26.0,1
1509,105802,1,SQUARE,255.0,-68.0,0.0,-1.0,100.0,5
1510,105802,1,SMALL-T,6.0,-68.0,315.0,8.0,27.0,3
1511,105802,1,SMALL-T,-283.0,128.0,135.0,-1.0,100.0,4
1512,105802,1,BIG-T,-100.0,41.0,0.0,17.0,28.0,0
1513,105802,1,SMALL-T,-206.0,-69.0,45.0,0.0,100.0,4
1514,105802,1,MIDDLE-T,97.0,48.0,90.0,19.0,29.0,2
1515,105802,1,BIG-T,-103.0,-34.0,315.0,7.0,30.0,0
1516,105802,1,BIG-T,-101.0,-33.0,135.0,7.0,31.0,1
1517,105802,1,MIDDLE-T,-151.0,88.0,135.0,21.0,32.0,2
1518,105802,1,SMALL-T,-96.0,88.0,90.0,22.0,33.0,4
1519,105802,1,SMALL-T,-46.0,37.0,0.0,17.0,34.0,3
1520,105802,1,PARALL,43.0,-69.0,45.0,3.0,35.0,6
1521,105802,1,SMALL-T,-100.0,90.0,90.0,22.0,36.0,4
1522,105802,1,SMALL-T,115.0,48.0,0.0,19.0,37.0,3
1523,105802,1,SMALL-T,59.0,140.0,90.0,29.0,38.0,4
1524,105802,1,MIDDLE-T,246.0,84.0,135.0,-1.0,100.0,2
1525,105802,1,PARALL,123.0,-104.0,45.0,-1.0,100.0,6
1526,105802,1,BIG-T,257.0,-137.0,135.0,-1.0,100.0,1
1527,105802,1,BIG-T,-295.0,-142.0,315.0,-1.0,100.0,0
1528,105802,1,BIG-T,-98.0,41.0,0.0,17.0,39.0,1
1529,105802,1,PARALL,115.0,-118.0,45.0,4.0,40.0,6
1530,105802,1,SMALL-T,-208.0,-68.0,45.0,5.0,41.0,3
1531,105802,1,SQUARE,-137.0,3.0,0.0,11.0,42.0,5
1532,105802,1,PARALL,44.0,-68.0,45.0,9.0,43.0,6
1533,105802,1,BIG-T,-100.0,-38.0,135.0,7.0,44.0,0
1534,105802,1,SMALL-T,-136.0,-69.0,315.0,1.0,45.0,4
1535,105802,1,MIDDLE-T,118.0,123.0,135.0,24.0,46.0,2
1536,105802,1,SQUARE,229.0,-87.0,0.0,-1.0,100.0,5
1537,105802,1,BIG-T,-319.0,-109.0,135.0,-1.0,100.0,0
1538,105802,1,SMALL-T,100.0,-162.0,315.0,-1.0,100.0,4
1539,105802,1,SQUARE,-135.0,-69.0,0.0,1.0,47.0,5
1540,105802,1,BIG-T,-102.0,-29.0,45.0,7.0,48.0,0
1541,105802,1,SMALL-T,-63.0,-69.0,225.0,2.0,49.0,4
1542,105802,1,PARALL,201.0,-79.0,45.0,-1.0,100.0,6
1543,105802,1,MIDDLE-T,44.0,-33.0,180.0,9.0,50.0,2
1544,105802,1,SMALL-T,7.0,-69.0,225.0,3.0,51.0,4
1545,105802,1,SQUARE,101.0,46.0,0.0,19.0,52.0,5
1546,105802,1,BIG-T,-100.0,-36.0,135.0,7.0,53.0,0
1547,105802,1,PARALL,-117.0,-7.0,0.0,11.0,54.0,6
1548,105802,1,SMALL-T,-293.0,48.0,45.0,-1.0,100.0,3
1549,105802,1,PARALL,178.0,-86.0,45.0,-1.0,100.0,6
1550,105802,1,BIG-T,108.0,-157.0,135.0,-1.0,100.0,0
1551,105802,1,MIDDLE-T,171.0,51.0,180.0,-1.0,100.0,2
1552,105802,1,SMALL-T,-53.0,-171.0,225.0,-1.0,100.0,4
1553,105802,1,BIG-T,0.0,147.0,0.0,-1.0,100.0,1
1554,105802,1,BIG-T,-100.0,-35.0,135.0,7.0,55.0,0
1555,105802,1,BIG-T,-108.0,51.0,180.0,17.0,100.0,1
1556,105802,1,BIG-T,203.0,-101.0,135.0,-1.0,100.0,0
1557,105802,1,BIG-T,-104.0,-34.0,315.0,7.0,56.0,1
1558,105802,1,BIG-T,-101.0,-35.0,135.0,7.0,57.0,0
1559,105802,1,MIDDLE-T,-98.0,72.0,0.0,17.0,58.0,2
1560,105802,1,SQUARE,6.0,-68.0,0.0,8.0,59.0,5
1561,105802,1,PARALL,148.0,-86.0,45.0,-1.0,100.0,6
1562,105802,1,MIDDLE-T,81.0,-13.0,0.0,14.0,60.0,2
1563,105802,1,SQUARE,61.0,121.0,0.0,24.0,61.0,5
1564,105802,1,MIDDLE-T,46.0,-34.0,180.0,9.0,62.0,2
1565,105802,1,SMALL-T,8.0,-69.0,225.0,3.0,63.0,4
1566,105802,1,SQUARE,-70.0,-163.0,0.0,-1.0,100.0,5
1567,105802,1,MIDDLE-T,142.0,45.0,180.0,-1.0,100.0,2
1568,105802,1,SMALL-T,52.0,-156.0,225.0,-1.0,100.0,4
1569,105802,1,BIG-T,-99.0,41.0,0.0,17.0,64.0,1
1570,105802,1,SMALL-T,-270.0,-170.0,45.0,-1.0,100.0,3
1571,105802,1,BIG-T,-28.0,-33.0,225.0,8.0,65.0,0
1572,105802,1,MIDDLE-T,45.0,-34.0,180.0,9.0,66.0,2
1573,105802,1,SQUARE,-138.0,1.0,0.0,11.0,67.0,5
1574,105802,1,PARALL,-136.0,-32.0,135.0,6.0,68.0,6
1575,105802,1,SQUARE,-138.0,-69.0,0.0,1.0,69.0,5
1576,105802,1,SMALL-T,-61.0,3.0,45.0,12.0,70.0,4
1577,105802,1,SMALL-T,-133.0,3.0,45.0,11.0,71.0,3
1578,105802,1,PARALL,-112.0,-196.0,135.0,-1.0,100.0,6
1579,105802,1,SQUARE,-133.0,-69.0,0.0,1.0,100.0,5
1580,105802,1,SMALL-T,-351.0,-8.0,45.0,-1.0,100.0,3
1581,105802,1,SQUARE,-150.0,-60.0,45.0,6.0,72.0,5
1582,105802,1,BIG-T,363.0,17.0,225.0,-1.0,100.0,0
1583,105802,1,SMALL-T,57.0,14.0,45.0,14.0,73.0,4
1584,105802,1,MIDDLE-T,164.0,-91.0,180.0,-1.0,100.0,2
1585,105802,1,BIG-T,99.0,60.0,0.0,19.0,74.0,1
1586,105802,1,SQUARE,-100.0,90.0,45.0,22.0,75.0,5
1587,105802,1,SMALL-T,-48.0,41.0,0.0,17.0,76.0,4
1588,105802,1,SMALL-T,-150.0,39.0,0.0,16.0,77.0,3
1589,105802,1,BIG-T,-102.0,-34.0,225.0,7.0,78.0,0
1590,105802,1,BIG-T,-99.0,-36.0,45.0,7.0,79.0,1
1591,105802,1,PARALL,44.0,-68.0,45.0,9.0,80.0,6
1592,105802,1,MIDDLE-T,216.0,-156.0,180.0,-1.0,100.0,2
1593,105802,1,PARALL,131.0,50.0,45.0,-1.0,100.0,6
1594,105802,1,BIG-T,-101.0,-32.0,45.0,7.0,81.0,1
1595,105802,1,MIDDLE-T,180.0,-148.0,0.0,-1.0,100.0,2
1596,105802,1,BIG-T,201.0,-42.0,45.0,-1.0,100.0,1
1597,105802,1,BIG-T,-240.0,-92.0,225.0,0.0,100.0,0
1598,105802,1,SMALL-T,-121.0,-96.0,0.0,1.0,82.0,3
1599,105802,1,SMALL-T,38.0,120.0,0.0,23.0,83.0,4
1600,105802,1,SQUARE,-61.0,-63.0,45.0,7.0,84.0,5
1601,105802,1,SMALL-T,-105.0,-184.0,0.0,-1.0,100.0,3
1602,105802,1,BIG-T,-100.0,41.0,0.0,17.0,85.0,0
1603,105802,1,SQUARE,14.0,-175.0,45.0,-1.0,100.0,5
1604,105802,1,BIG-T,-102.0,-32.0,45.0,7.0,86.0,1
1605,105802,1,SMALL-T,70.0,-104.0,0.0,4.0,87.0,4
1606,105802,1,PARALL,48.0,-66.0,45.0,9.0,88.0,6
1607,105802,1,SMALL-T,7.0,-68.0,315.0,8.0,89.0,4
1608,105802,1,SQUARE,-223.0,-172.0,45.0,-1.0,100.0,5
1609,105802,1,MIDDLE-T,-102.0,-104.0,0.0,2.0,90.0,2
1610,105802,1,SMALL-T,-208.0,-68.0,45.0,5.0,91.0,3
1611,105802,1,SQUARE,-252.0,-131.0,45.0,-1.0,100.0,5
1612,105802,1,BIG-T,48.0,113.0,0.0,24.0,100.0,0
1613,105802,1,BIG-T,200.0,-29.0,45.0,-1.0,100.0,1
1614,105802,1,PARALL,167.0,-117.0,45.0,-1.0,100.0,6
1615,105802,1,SMALL-T,35.0,-171.0,315.0,-1.0,100.0,4
1616,105802,1,MIDDLE-T,-102.0,-200.0,0.0,-1.0,100.0,2
1617,105802,1,SMALL-T,-296.0,36.0,45.0,-1.0,100.0,3
1618,105802,1,BIG-T,-100.0,41.0,0.0,17.0,92.0,0
1619,105802,1,BIG-T,-102.0,-33.0,135.0,7.0,93.0,1
1620,105802,1,SMALL-T,79.0,-69.0,315.0,4.0,94.0,4
1621,105802,1,SQUARE,1.0,-175.0,45.0,-1.0,100.0,5
1622,105802,1,PARALL,-102.0,2.0,45.0,12.0,95.0,6
1623,105802,1,SMALL-T,-138.0,2.0,315.0,11.0,96.0,3
1624,105802,1,MIDDLE-T,-174.0,-33.0,180.0,6.0,97.0,2
1625,105802,1,SQUARE,6.0,-69.0,0.0,3.0,98.0,5
1626,105802,1,SMALL-T,79.0,-69.0,315.0,4.0,99.0,4
1627,105802,2,SMALL-T,-166.0,148.0,45.0,22.0,1.0,4
1628,105802,2,SMALL-T,-167.0,145.0,225.0,22.0,2.0,3
1629,105802,2,BIG-T,-139.0,38.0,180.0,12.0,3.0,0
1630,105802,2,SMALL-T,-49.0,192.0,45.0,-1.0,100.0,4
1631,105802,2,SMALL-T,206.0,149.0,225.0,-1.0,100.0,3
1632,105802,2,BIG-T,-101.0,40.0,0.0,13.0,4.0,1
1633,105802,2,PARALL,-203.0,73.0,45.0,16.0,5.0,6
1634,105802,2,MIDDLE-T,-188.0,-10.0,225.0,6.0,6.0,2
1635,105802,2,SQUARE,-167.0,147.0,0.0,22.0,7.0,5
1636,105802,2,SMALL-T,-39.0,-13.0,270.0,9.0,8.0,4
1637,105802,2,SMALL-T,-85.0,-62.0,0.0,3.0,9.0,3
1638,105802,3,SQUARE,71.0,108.0,0.0,-1.0,100.0,5
1639,105802,3,PARALL,-123.0,-100.0,45.0,2.0,1.0,6
1640,105802,3,MIDDLE-T,-194.0,-65.0,180.0,6.0,2.0,2
1641,105802,3,BIG-T,-62.0,-60.0,0.0,8.0,3.0,1
1642,105802,3,BIG-T,-163.0,41.0,90.0,17.0,4.0,0
1643,105802,3,SQUARE,-197.0,-25.0,0.0,11.0,5.0,5
1644,105802,3,SMALL-T,-200.0,46.0,135.0,16.0,6.0,3
1645,105802,3,SMALL-T,-271.0,-27.0,135.0,10.0,7.0,4
1646,105802,4,SMALL-T,-141.0,-153.0,135.0,2.0,1.0,4
1647,105802,4,PARALL,66.0,-111.0,0.0,-1.0,100.0,6
1648,105802,4,BIG-T,-60.0,71.0,270.0,13.0,2.0,0
1649,105802,4,BIG-T,-85.0,-47.0,90.0,8.0,3.0,1
1650,105802,4,BIG-T,124.0,57.0,270.0,-1.0,100.0,0
1651,105802,4,BIG-T,16.0,-101.0,90.0,-1.0,100.0,1
1652,105802,4,PARALL,-194.0,90.0,90.0,11.0,4.0,6
1653,105802,4,SQUARE,-66.0,208.0,0.0,23.0,5.0,5
1654,105802,4,SMALL-T,-64.0,244.0,0.0,23.0,6.0,3
1655,105802,4,BIG-T,-132.0,97.0,135.0,12.0,100.0,0
1656,105802,4,BIG-T,65.0,-113.0,315.0,-1.0,100.0,1
1657,105802,4,BIG-T,-133.0,-43.0,45.0,7.0,7.0,0
1658,105802,4,MIDDLE-T,-113.0,-64.0,225.0,7.0,8.0,2
1659,105802,4,BIG-T,-132.0,99.0,135.0,12.0,9.0,1
1660,105954,1,BIG-T,-100.0,42.0,0.0,17.0,1.0,0
1661,105954,1,BIG-T,-103.0,-31.0,315.0,7.0,2.0,1
1662,105954,1,SMALL-T,-65.0,4.0,135.0,12.0,3.0,3
1663,105954,1,MIDDLE-T,-99.0,-102.0,0.0,2.0,4.0,2
1664,105954,1,PARALL,44.0,-67.0,45.0,9.0,5.0,6
1665,105954,1,SMALL-T,-212.0,-70.0,45.0,0.0,100.0,4
1666,105954,1,SMALL-T,-21.0,-61.0,135.0,8.0,6.0,3
1667,105954,1,MIDDLE-T,-81.0,-10.0,135.0,12.0,100.0,2
1668,105954,1,SMALL-T,-164.0,-165.0,135.0,-1.0,100.0,3
1669,105954,1,MIDDLE-T,-77.0,-4.0,135.0,12.0,7.0,2
1670,105954,1,BIG-T,-200.0,175.0,0.0,-1.0,100.0,0
1671,105954,1,BIG-T,-219.0,187.0,315.0,-1.0,100.0,1
1672,105954,1,MIDDLE-T,51.0,164.0,0.0,-1.0,100.0,2
1673,105954,1,BIG-T,-101.0,42.0,0.0,17.0,8.0,0
1674,105954,1,SMALL-T,-283.0,-115.0,45.0,-1.0,100.0,4
1675,105954,1,PARALL,-172.0,-68.0,135.0,6.0,9.0,6
1676,105954,1,SQUARE,-137.0,2.0,0.0,11.0,10.0,5
1677,105954,1,BIG-T,-29.0,-33.0,225.0,8.0,11.0,1
1678,105954,1,MIDDLE-T,44.0,-34.0,180.0,9.0,12.0,2
1679,105954,1,SMALL-T,-135.0,-68.0,45.0,6.0,13.0,4
1680,105954,1,SMALL-T,-64.0,5.0,45.0,12.0,14.0,3
1681,105954,1,BIG-T,-30.0,-33.0,225.0,8.0,15.0,1
1682,105954,1,MIDDLE-T,44.0,-34.0,180.0,9.0,16.0,2
1683,105954,1,SMALL-T,-64.0,2.0,45.0,12.0,17.0,3
1684,105954,1,SMALL-T,-135.0,-67.0,45.0,6.0,18.0,4
1685,105954,1,BIG-T,-28.0,-33.0,225.0,8.0,19.0,1
1686,105954,1,SQUARE,-137.0,3.0,0.0,11.0,20.0,5
1687,105954,1,BIG-T,-29.0,-33.0,225.0,8.0,21.0,1
1688,105954,2,BIG-T,-101.0,42.0,0.0,13.0,1.0,1
1689,105954,2,PARALL,-202.0,74.0,45.0,16.0,2.0,6
1690,105954,2,SQUARE,-155.0,156.0,45.0,22.0,3.0,5
1691,105954,2,BIG-T,-139.0,37.0,180.0,12.0,4.0,0
1692,105954,2,SMALL-T,-84.0,-28.0,135.0,8.0,5.0,3
1693,105954,2,MIDDLE-T,-190.0,-13.0,225.0,6.0,6.0,2
1694,105954,2,SMALL-T,-78.0,-37.0,180.0,8.0,7.0,3
1695,105954,2,SMALL-T,-73.0,1.0,135.0,8.0,100.0,4
